rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,93.86,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,2,86.09,86.69,3006,晶豪科,TWSE,半導體,306.5,一般,5-10日波段,波段布局,未明確,"法人占比 15.45% / 5日 3.39%；外資 +3,512 張，投信 -9 張，自營 +401 張；分點主力 +2,667 張，占比 15.72%；籌碼4日上升 2/3，20日報酬 10.45%，距60日高點 -1.45%；外資方向與5日法人方向一致；分點主力買超占比偏高",2,平台突破,業績成長,605.24,474.88,3,3.39,15.72,10.45,36.22,1.14,-1.45,13.0,14.65,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 強勢續攻；結構 平台突破；題材 一般；資金 未明確；訊號 5-10日波段
2,A,Y,93.71,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,81.21,92.02,2344,華邦電,TWSE,半導體,183.0,存儲記憶體,待確認,一般觀察,未明確,"法人占比 -52.27% / 5日 7.22%；外資 -57,990 張，投信 -420 張，自營 -2,636 張；分點主力 +86,247 張，占比 39.60%；籌碼4日上升 2/3，20日報酬 3.39%，距60日高點 -21.63%；分點主力買超占比偏高",2,結構未完成,業績成長,289.43,256.95,3,7.22,39.6,3.39,-8.04,0.94,-21.63,15.0,14.31,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；資金 未明確；訊號 待確認
3,A,Y,93.38,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,83.54,87.48,3264,欣銓,TPEX,櫃半導體,233.0,一般,3-5日延續,催化觀察,②短炒拉轎,"法人占比 66.81% / 5日 4.01%；外資 +1,911 張，投信 -182 張，自營 +336 張；分點主力 +1,521 張，占比 21.05%；籌碼4日上升 1/3，20日報酬 1.08%，距60日高點 -14.18%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",1,整理待確認,業績成長,46.57,45.13,3,4.01,21.05,1.08,10.17,1.29,-14.18,12.0,13.92,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 ②短炒拉轎；訊號 3-5日延續
4,A,Y,93.2,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,79.74,91.35,3034,聯詠,TWSE,半導體,543.0,一般,5-10日波段,波段布局,未明確,"法人占比 66.68% / 5日 18.17%；外資 +1,490 張，投信 -25 張，自營 +22 張；分點主力 +785 張，占比 21.56%；籌碼4日上升 2/3，20日報酬 0.93%，距60日高點 -10.40%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,26.33,24.03,3,18.17,21.56,0.93,5.44,1.09,-10.4,10.0,14.79,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 5-10日波段
5,A,Y,92.8,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,78.15,91.32,2330,台積電,TWSE,半導體,2465.0,AUTO:AI,5-10日波段,波段布局,未明確,"法人占比 -12.16% / 5日 23.51%；外資 -2,559 張，投信 -204 張，自營 +42 張；分點主力 +6,721 張，占比 26.07%；籌碼4日上升 1/3，20日報酬 1.23%，距60日高點 -2.76%；分點主力買超占比偏高",1,平台突破,業績成長,44.69,47.55,3,23.51,26.07,1.23,3.35,0.96,-2.76,14.0,15.33,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 平台突破；題材 AUTO:AI；資金 未明確；訊號 5-10日波段
6,A,Y,92.7,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,2,77.58,91.52,3653,健策,TWSE,電子零組件,5760.0,散熱,待確認,一般觀察,未明確,法人占比 19.62% / 5日 2.80%；外資 +147 張，投信 +57 張，自營 -60 張；分點主力 +125 張，占比 11.76%；籌碼4日上升 1/3，20日報酬 24.27%，距60日高點 -5.50%；外資方向與5日法人方向一致,1,回踩承接,業績成長,90.9,79.83,3,2.8,11.76,24.27,44.36,0.8,-5.5,12.0,14.82,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 強勢續攻；結構 回踩承接；題材 散熱；資金 未明確；訊號 待確認
7,A,Y,91.0,early,早期起漲,Y,Y,early,早期起漲,N,N,,,5,4,2,72.07,89.92,6187,萬潤,TPEX,櫃半導體,1330.0,CoWoS,待確認,一般觀察,未明確,法人占比 -25.50% / 5日 -0.98%；外資 -583 張，投信 +4 張，自營 -7 張；分點主力 -574 張，占比 -20.16%；籌碼4日上升 2/3，20日報酬 4.72%，距60日高點 -8.59%；外資方向與5日法人方向一致,2,回踩承接,業績成長,103.06,87.85,3,-0.98,-20.16,4.72,15.15,0.85,-8.59,12.0,18.03,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 待確認
8,A,Y,90.82,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,73.76,86.89,6531,愛普*,TWSE,半導體,999.0,一般,待確認,一般觀察,②短炒拉轎,"法人占比 61.37% / 5日 4.82%；外資 +1,162 張，投信 +496 張，自營 +48 張；分點主力 +1,531 張，占比 29.98%；籌碼4日上升 2/3，20日報酬 15.49%，距60日高點 -17.44%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,150.82,118.29,3,4.82,29.98,15.49,7.07,1.54,-17.44,12.0,14.11,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 ②短炒拉轎；訊號 待確認
9,A,Y,90.56,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,73.65,85.73,5274,信驊,TPEX,櫃半導體,18605.0,AI,待確認,一般觀察,未明確,法人占比 3.90% / 5日 14.08%；外資 +83 張，投信 -62 張，自營 -3 張；分點主力 +16 張，占比 4.01%；籌碼4日上升 1/3，20日報酬 6.38%，距60日高點 -6.01%；外資方向與5日法人方向一致,1,回踩承接,業績成長,118.42,94.49,3,14.08,4.01,6.38,10.71,1.33,-6.01,11.0,17.43,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
10,A,Y,90.29,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,2,73.88,84.09,3044,健鼎,TWSE,電子零組件,509.0,AI,3-5日延續,催化觀察,②短炒拉轎,"法人占比 82.49% / 5日 4.41%；外資 +1,053 張，投信 -15 張，自營 +64 張；分點主力 +1,259 張，占比 29.64%；籌碼4日上升 2/3，20日報酬 2.83%，距60日高點 -14.88%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",2,整理待確認,業績成長,65.48,54.67,3,4.41,29.64,2.83,-10.86,1.21,-14.88,10.0,11.06,量比介於 0.5 到 3.2 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 命中目前熱門題材，且非傳產/材料/航運 | 流動性/財報品質達基本門檻,,核心 5/5，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 ②短炒拉轎；訊號 3-5日延續
