rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,93.02,early,早期起漲,N,N,,,Y,Y,early,早期起漲,8,6,5,77.46,93.28,6903,巨漢,TPEX,櫃其他電子,415.5,AI,待確認,一般觀察,回踩承接,業績成長,297.05,284.56,3,-0.74,33.86,2.59,44.77,1.17,-7.97,6.0,16.17,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
2,A,Y,91.56,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,5,73.32,91.13,8086,宏捷科,TPEX,櫃半導體,163.0,矽光子,待確認,一般觀察,回踩承接,業績成長,49.39,46.87,3,2.22,16.52,21.64,35.27,1.18,-4.96,10.0,14.07,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 強勢續攻；結構 回踩承接；題材 矽光子；訊號 待確認
3,A,Y,90.9,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,5,72.74,88.58,5443,均豪,TPEX,櫃半導體,132.0,CoPoS,3-5日延續,催化觀察,回踩承接,業績成長,24.44,35.47,3,-1.92,10.95,23.94,49.15,0.88,-7.04,10.0,10.02,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 早期起漲；結構 回踩承接；題材 CoPoS；訊號 3-5日延續
4,A,Y,90.77,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,5,74.2,86.08,3265,台星科,TPEX,櫃半導體,189.5,一般,3-5日延續,催化觀察,平台突破,業績成長,37.89,27.11,3,14.88,9.09,15.2,30.69,0.94,-2.82,6.0,12.55,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
5,A,Y,89.79,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,5,72.15,83.78,3374,精材,TPEX,櫃半導體,258.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,25.64,18.54,3,-14.28,2.04,18.35,40.22,0.92,-9.47,13.0,13.07,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
6,A,Y,89.51,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,5,70.74,84.14,6245,立端,TPEX,櫃通訊網路,89.8,一般,3-5日延續,催化觀察,回踩承接,業績成長,31.46,8.16,2,19.88,0.56,12.39,47.21,2.08,-3.23,4.0,10.76,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
7,A,Y,88.45,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,4,73.44,89.29,6548,長科*,TPEX,櫃半導體,54.9,CoWoS,3-5日延續,催化觀察,整理待確認,業績成長,24.51,18.91,3,12.98,20.04,4.97,14.61,1.55,-12.86,7.0,12.31,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 流動性/財報品質達基本門檻,,核心 8/8，加分 4/5；型態 早期起漲；結構 整理待確認；題材 CoWoS；訊號 3-5日延續
8,A,Y,88.37,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,5,64.14,86.66,6290,良維,TPEX,櫃電子零組件,302.0,AI,待確認,一般觀察,回踩承接,尚未明確,3.68,11.54,3,-14.16,23.46,5.78,42.12,1.95,-8.35,11.0,16.32,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 5/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
9,A,Y,87.75,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,74.13,84.89,6187,萬潤,TPEX,櫃半導體,1210.0,CoPoS,待確認,一般觀察,結構未完成,業績成長,26.14,20.47,3,-1.7,12.0,12.04,142.97,0.88,-18.79,12.0,14.59,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 流動性/財報品質達基本門檻,,核心 8/8，加分 4/5；型態 早期起漲；結構 結構未完成；題材 CoPoS；訊號 待確認
10,A,Y,86.96,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,4,73.6,81.61,6640,均華,TPEX,櫃半導體,1470.0,CoWoS,3-5日延續,催化觀察,結構未完成,業績成長,142.34,148.15,3,9.08,13.63,8.49,85.37,1.27,-20.97,6.0,12.37,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 流動性/財報品質達基本門檻,,核心 8/8，加分 4/5；型態 早期起漲；結構 結構未完成；題材 CoWoS；訊號 3-5日延續
11,A,Y,86.33,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,67.88,85.63,6015,宏遠證,TPEX,櫃金融,16.0,一般,待確認,暫不出手,回踩承接,業績成長,788.42,432.4,3,6.0,0.43,14.29,10.34,0.98,-8.05,1.0,14.08,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 8/8，加分 4/5；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
12,A,Y,84.57,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,8,6,4,63.07,82.86,3171,炎洲流通,TPEX,櫃居家生活,70.6,一般,待確認,暫不出手,回踩承接,業績成長,126.35,92.43,3,5.45,22.67,3.52,41.34,2.4,-4.34,0.0,15.55,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 8/8，加分 4/5；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
13,A,Y,83.96,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,63.82,80.39,5274,信驊,TPEX,櫃半導體,17725.0,AI,待確認,暫不出手,回踩承接,業績成長,81.59,70.39,3,6.99,6.16,10.78,82.45,0.73,-7.66,11.0,17.1,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 距 60 日高點回檔介於 -12% 到 +1% | 流動性/財報品質達基本門檻,,核心 8/8，加分 4/5；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
14,A,Y,83.59,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,62.32,78.87,6894,衛司特,TPEX,櫃綠能環保,374.5,一般,待確認,暫不出手,整理待確認,業績成長,88.37,70.81,3,12.53,11.71,12.46,46.86,2.05,-10.41,0.0,15.66,最新月營收年增 > 0 | EPS/獲利有支撐 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 股價站上 MA20 | 60日報酬為正 | 20日報酬為正 | MA20 在 MA60 之上 | 估值不極端 | 量比介於 0.8 到 2.5 | 距 60 日高點回檔介於 -12% 到 +1%,,核心 8/8，加分 4/5；型態 早期起漲；結構 整理待確認；題材 一般；訊號 待確認
