rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,95.49,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,4,85.66,95.35,5274,信驊,TPEX,櫃半導體,17835.0,AI,5-10日波段,波段布局,回踩承接,業績成長,81.59,70.39,3,14.83,32.95,8.25,92.71,0.82,-7.09,11.0,17.1,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
2,A,Y,93.41,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,81.8,89.79,5536,聖暉*,TPEX,櫃其他電子,1035.0,AI,5-10日波段,波段布局,回踩承接,業績成長,15.17,26.01,3,19.22,23.16,25.45,50.44,1.32,-8.41,10.0,16.14,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
3,A,Y,91.17,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,8,6,4,70.98,92.12,3264,欣銓,TPEX,櫃半導體,235.5,AI,5-10日波段,波段布局,回踩承接,業績成長,27.79,25.76,3,8.36,2.43,20.77,65.85,1.36,-5.42,14.0,14.29,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 5-10日波段
4,A,Y,90.92,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,4,73.54,87.65,3265,台星科,TPEX,櫃半導體,189.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,37.89,27.11,3,26.61,3.65,12.5,34.52,1.28,-7.58,6.0,12.55,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
5,A,Y,90.44,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,73.67,85.13,6223,旺矽,TPEX,櫃半導體,5915.0,AI,待確認,一般觀察,整理待確認,業績成長,52.6,45.59,3,-4.57,4.69,20.1,107.18,0.84,-11.25,12.0,16.59,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；訊號 待確認
6,A,Y,89.63,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,67.91,88.26,6245,立端,TPEX,櫃通訊網路,86.1,一般,3-5日延續,催化觀察,回踩承接,業績成長,31.46,8.16,2,16.97,9.31,7.49,36.45,1.45,-8.7,4.0,10.76,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
7,A,Y,89.3,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,4,71.28,82.41,6190,萬泰科,TPEX,櫃通訊網路,85.9,一般,3-5日延續,催化觀察,平台突破,業績成長,39.66,16.13,2,5.7,18.49,23.07,68.76,2.01,-2.39,8.0,8.09,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
8,A,Y,88.82,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,77.93,90.57,5351,鈺創,TPEX,櫃半導體,82.6,AI,待確認,一般觀察,整理待確認,業績成長,417.06,375.89,3,-1.53,1.6,18.34,55.56,0.93,-12.13,13.0,15.35,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 3/4；型態 早期起漲；結構 整理待確認；題材 AI；訊號 待確認
9,A,Y,88.76,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,69.34,82.12,8088,品安,TPEX,櫃半導體,60.4,一般,待確認,一般觀察,回踩承接,業績成長,2.13,30.3,3,3.15,12.1,20.08,23.27,1.41,-9.04,7.0,10.38,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
10,A,Y,88.65,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,4,64.47,87.68,3551,世禾,TPEX,櫃綠能環保,217.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,11.99,13.56,3,18.11,17.87,11.54,17.25,2.83,-4.19,6.0,14.93,最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 股價站上 MA20 | 20日報酬為正 | 60日報酬為正 | 距 60 日高點回檔介於 -12% 到 +1% | MA20 在 MA60 之上 | 流動性/財報品質達基本門檻 | 估值不極端,,核心 8/8，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
