rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,94.72,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,2,82.76,95.13,2404,漢唐,TWSE,其他電子,1050.0,AI,3-5日延續,高勝率候選,回踩承接,業績成長,102.23,90.57,3,3.39,4.76,12.3,12.78,1.21,-7.49,12.0,16.38,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
2,A,Y,93.06,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,2,77.12,93.88,6139,亞翔,TWSE,其他電子,720.0,AI,待確認,一般觀察,回踩承接,業績成長,70.59,66.48,3,-2.42,28.45,7.62,32.35,1.43,-6.74,12.0,14.83,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
3,A,Y,93.04,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,2,77.34,93.54,2606,裕民,TWSE,航運,64.6,AI,3-5日延續,催化觀察,回踩承接,業績成長,38.67,24.2,3,12.6,3.24,0.94,4.87,2.66,-9.65,9.0,17.64,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
4,A,Y,92.86,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,2,78.86,90.72,8932,智通*,TPEX,櫃其他,100.5,一般,待確認,一般觀察,回踩承接,業績成長,27.19,16.74,3,0.98,12.04,16.05,4.15,1.58,-4.29,5.0,17.05,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
5,A,Y,92.7,early,早期起漲,N,N,,,Y,Y,early,早期起漲,6,5,2,77.78,91.27,2637,慧洋-KY,TWSE,航運,74.9,一般,5-10日波段,波段布局,回踩承接,業績成長,21.23,28.69,3,-7.82,14.95,0.54,8.24,0.82,-3.48,5.0,17.04,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 5-10日波段
6,A,Y,92.34,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,78.36,88.73,6510,精測,TPEX,櫃半導體,4150.0,AI,待確認,一般觀察,回踩承接,業績成長,30.22,21.41,3,9.37,21.5,13.39,6.27,1.34,-7.26,12.0,16.03,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
7,A,Y,92.33,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,78.33,88.75,6265,方土昶,TPEX,櫃電子通路,46.2,一般,待確認,一般觀察,回踩承接,業績成長,885.82,568.75,3,8.21,22.2,19.53,11.06,1.97,-8.88,7.0,16.82,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
8,A,Y,91.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,75.13,88.32,3028,增你強,TWSE,電子通路,78.8,一般,待確認,一般觀察,回踩承接,業績成長,106.27,91.99,3,-4.01,25.22,24.68,74.72,1.13,-6.64,8.0,14.19,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
9,A,Y,91.33,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,2,73.86,89.32,5439,高技,TPEX,櫃電子零組件,411.0,AI,待確認,一般觀察,整理待確認,業績成長,26.16,49.71,3,-7.17,50.48,4.71,34.31,1.19,-11.33,13.0,14.09,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；訊號 待確認
10,A,Y,90.33,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,73.71,84.53,4739,康普,TWSE,化學,101.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,96.24,130.67,3,8.45,5.39,13.53,57.36,1.09,-6.45,8.0,11.85,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
11,A,Y,90.05,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,71.76,85.53,3702,大聯大,TWSE,電子通路,111.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,38.74,25.57,3,-13.3,6.65,13.03,75.91,0.86,-8.26,12.0,10.95,法人/主力籌碼未明顯轉弱 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 60日報酬為正 | 最新月營收年增 > 0 | 估值不極端 | MA20 在 MA60 之上,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
