rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,93.96,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,80.7,93.93,3264,欣銓,TPEX,櫃半導體,231.0,AI,5-10日波段,波段布局,回踩承接,業績成長,27.79,25.76,3,1.14,12.3,16.37,46.67,0.87,-7.23,14.0,14.29,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
2,A,Y,93.1,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,7,6,3,80.27,90.17,6903,巨漢,TPEX,櫃其他電子,434.0,AI,5-10日波段,波段布局,回踩承接,業績成長,297.05,284.56,3,14.88,26.17,2.12,37.56,1.5,-3.88,6.0,16.17,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 5-10日波段
3,A,Y,93.01,continuation,強勢續攻,Y,Y,continuation,強勢續攻,N,N,,,7,6,3,79.91,90.14,5536,聖暉*,TPEX,櫃其他電子,1035.0,AI,5-10日波段,波段布局,平台突破,業績成長,15.17,26.01,3,2.35,31.18,17.48,43.15,1.5,-1.9,10.0,16.14,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 AI；訊號 5-10日波段
4,A,Y,91.32,early,早期起漲,Y,Y,early,早期起漲,N,N,,,7,6,3,73.98,89.13,6664,群翊,TPEX,櫃電子零組件,466.5,CoPoS,待確認,一般觀察,回踩承接,業績成長,9.66,15.1,3,0.37,16.09,10.02,53.71,1.07,-6.23,8.0,14.79,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 CoPoS；訊號 待確認
5,A,Y,90.59,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,78.43,79.93,3105,穩懋,TPEX,櫃半導體,562.0,AI,3-5日延續,催化觀察,整理待確認,業績成長,48.89,36.35,3,3.15,11.8,12.51,66.27,1.18,-11.77,15.0,12.12,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 整理待確認；題材 AI；訊號 3-5日延續
6,A,Y,89.34,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,3,72.05,81.62,8086,宏捷科,TPEX,櫃半導體,179.0,軍工,3-5日延續,催化觀察,平台突破,業績成長,49.39,46.87,3,11.64,19.2,24.74,45.53,1.62,0.0,10.0,14.07,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 軍工；訊號 3-5日延續
7,A,Y,89.31,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,3,71.89,81.7,6245,立端,TPEX,櫃通訊網路,90.9,一般,3-5日延續,催化觀察,平台突破,業績成長,31.46,8.16,2,19.06,14.52,13.91,47.33,1.3,-2.05,4.0,10.76,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
8,A,Y,88.82,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,3,71.22,80.07,6290,良維,TPEX,櫃電子零組件,332.0,AI,待確認,一般觀察,平台突破,尚未明確,3.68,11.54,3,-0.92,16.98,16.29,46.26,2.12,0.0,11.0,16.32,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
9,A,Y,88.75,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,66.9,85.1,6894,衛司特,TPEX,櫃綠能環保,376.0,一般,待確認,暫不出手,整理待確認,業績成長,88.37,70.81,3,17.72,4.79,11.9,34.05,1.14,-10.05,0.0,15.66,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 整理待確認；題材 一般；訊號 待確認
10,A,Y,87.89,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,65.31,82.79,6693,廣閎科,TPEX,櫃半導體,157.5,一般,待確認,暫不出手,回踩承接,業績成長,85.7,80.18,3,6.72,22.4,14.96,74.42,1.18,-6.25,3.0,14.54,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
11,A,Y,86.98,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,63.56,80.45,6015,宏遠證,TPEX,櫃金融,16.35,一般,待確認,暫不出手,回踩承接,業績成長,788.42,432.4,3,12.68,20.57,15.96,7.21,1.12,-6.03,1.0,14.08,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
12,A,Y,86.65,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,3,62.8,79.77,6498,久禾光,TPEX,櫃光電,105.0,一般,待確認,暫不出手,回踩承接,業績成長,37.28,33.99,3,6.12,0.26,19.45,16.8,0.89,-9.09,0.0,15.98,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
13,A,Y,85.72,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,3,61.16,77.14,6913,鴻呈,TPEX,櫃電子零組件,149.0,一般,待確認,暫不出手,平台突破,業績成長,25.45,17.4,3,11.81,0.46,5.67,25.21,2.66,-1.97,2.0,14.44,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
14,B,Y,83.63,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,3,75.69,76.62,7734,印能科技,TPEX,櫃半導體,3610.0,CoPoS,待確認,一般觀察,結構未完成,業績成長,58.9,60.17,3,2.55,5.02,8.08,97.81,0.99,-22.11,9.0,16.27,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,股價站上 MA20,核心 6/7，加分 3/3；型態 早期起漲；結構 結構未完成；題材 CoPoS；訊號 待確認
15,B,Y,82.23,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,6,3,63.18,88.99,3131,弘塑,TPEX,櫃其他電子,3115.0,CoPoS,待確認,一般觀察,整理待確認,翻轉觀察,-4.36,15.93,2,-5.6,6.73,8.54,75.0,1.52,-14.07,8.0,15.34,MA60 在 MA120 之上 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,最新月營收年增 > 0,核心 6/7，加分 3/3；型態 早期起漲；結構 整理待確認；題材 CoPoS；訊號 待確認
16,A,N,86.05,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,7,6,3,65.32,73.58,6613,朋億*,TPEX,櫃其他電子,277.5,AI,待確認,暫不出手,平台突破,業績成長,30.82,34.26,3,15.35,3.55,21.18,35.7,1.0,-2.12,3.0,14.1,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
17,A,N,84.96,early,早期起漲,Y,N,early,早期起漲,Y,N,continuation,強勢續攻,7,6,3,67.23,65.78,6016,康和證,TPEX,櫃金融,24.3,一般,3-5日延續,催化觀察,回踩承接,業績成長,151.85,95.28,3,-11.85,12.12,25.58,34.63,1.23,-5.45,6.0,12.93,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正 | 估值不極端,,核心 7/7，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
18,A,N,80.31,early,早期起漲,Y,N,early,早期起漲,Y,N,continuation,強勢續攻,7,6,2,61.08,72.66,3081,聯亞,TPEX,櫃通訊網路,3160.0,AI,待確認,一般觀察,回踩承接,業績成長,115.38,98.72,3,6.06,20.28,26.15,152.8,1.11,-4.39,12.0,16.57,MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 20日報酬為正 | MA20 在 MA60 之上 | 60日報酬為正,,核心 7/7，加分 2/3；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
