rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,92.71,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,2,76.23,93.25,6223,旺矽,TPEX,櫃半導體,6090.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,57.81,49.68,3,-1.31,6.66,3.31,70.11,1.07,-8.63,12.0,16.59,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
2,A,Y,91.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,2,74.96,90.35,5274,信驊,TPEX,櫃半導體,17600.0,AI,待確認,一般觀察,回踩承接,業績成長,68.74,71.32,3,-1.68,5.08,2.36,55.48,1.06,-9.79,11.0,17.1,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
3,A,Y,91.8,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,2,74.51,90.85,3088,艾訊,TPEX,櫃電腦週邊,145.0,機器人,5-10日波段,波段布局,回踩承接,業績成長,49.04,48.48,3,12.54,-0.76,10.69,70.79,1.83,-4.61,4.0,16.09,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 機器人；訊號 5-10日波段
4,A,Y,87.77,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,2,69.29,77.23,6907,雅特力-KY,TPEX,櫃半導體,136.0,機器人,3-5日延續,催化觀察,結構未完成,轉虧為盈,76.42,87.43,3,0.74,-10.54,15.25,3.03,1.1,-22.73,5.0,13.27,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 結構未完成；題材 機器人；訊號 3-5日延續
5,A,Y,85.84,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,2,61.85,76.88,3684,榮昌,TPEX,櫃通訊網路,60.6,低軌衛星,待確認,暫不出手,整理待確認,業績成長,21.15,6.12,2,4.5,9.01,2.19,0.83,0.95,-12.81,0.0,12.86,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 低軌衛星；訊號 待確認
6,B,Y,85.01,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,9,8,2,70.4,82.37,3546,宇峻,TPEX,櫃文化創意,83.8,AI,待確認,暫不出手,平台突破,業績成長,61.34,47.14,3,13.98,13.69,6.48,15.43,0.93,-1.3,0.0,17.35,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 9/10，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
7,B,Y,84.03,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,74.5,78.59,2344,華邦電,TWSE,半導體,156.5,存儲記憶體,3-5日延續,催化觀察,結構未完成,業績成長,181.97,151.89,3,-3.46,8.28,20.85,26.72,0.92,-18.91,15.0,13.37,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；訊號 3-5日延續
8,B,Y,83.95,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,70.53,83.17,2412,中華電,TWSE,通訊網路,145.0,AI,3-5日延續,催化觀察,平台突破,尚未明確,5.39,6.85,3,5.14,34.28,5.07,5.84,0.98,0.0,14.0,11.85,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 早期起漲；結構 平台突破；題材 AI；訊號 3-5日延續
9,B,Y,83.23,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,68.3,82.33,3008,大立光,TWSE,光電,4165.0,AUTO:AI,待確認,一般觀察,回踩承接,業績成長,42.67,25.97,3,2.16,-9.37,20.9,73.54,1.86,-3.36,12.0,14.24,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；訊號 待確認
10,B,Y,83.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,70.56,78.86,4967,十銓,TWSE,半導體,277.5,一般,3-5日延續,催化觀察,整理待確認,業績成長,112.59,103.9,3,-7.78,20.63,0.54,23.61,0.87,-14.09,12.0,10.48,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 一般；訊號 3-5日延續
11,B,Y,82.68,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,9,8,2,70.14,77.28,4904,遠傳,TWSE,通訊網路,109.0,AI,3-5日延續,催化觀察,平台突破,尚未明確,13.73,9.57,3,4.58,4.72,10.89,17.08,1.05,-0.46,10.0,11.94,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
12,B,Y,82.37,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,63.39,77.9,4953,緯軟,TPEX,櫃資訊服務,134.5,AI,待確認,暫不出手,回踩承接,業績成長,29.21,31.09,3,20.34,-3.36,14.96,15.45,0.82,-7.56,3.0,11.49,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,MA60 在 MA120 之上,核心 9/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
13,B,Y,81.9,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,2,65.95,78.63,3406,玉晶光,TWSE,光電,693.0,矽光子,3-5日延續,催化觀察,回踩承接,業績成長,30.24,23.12,3,-0.65,5.89,17.86,55.38,1.78,-8.09,11.0,12.79,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐,核心 9/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 矽光子；訊號 3-5日延續
14,A,N,84.53,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,10,8,2,61.26,71.06,5536,聖暉*,TPEX,櫃其他電子,1075.0,AI,待確認,暫不出手,整理待確認,業績成長,27.8,34.36,3,14.8,-7.47,4.88,61.17,0.51,-10.79,10.0,16.14,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,,核心 10/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；訊號 待確認
15,B,N,81.02,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,9,8,2,70.56,66.89,6274,台燿,TPEX,櫃電子零組件,1475.0,AI,3-5日延續,催化觀察,結構未完成,業績成長,128.49,99.6,3,0.09,-0.61,13.03,192.08,1.5,-18.73,14.0,12.87,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,股價站上 MA20,核心 9/10，加分 2/2；型態 早期起漲；結構 結構未完成；題材 AI；訊號 3-5日延續
16,B,N,77.74,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,9,8,2,60.96,62.51,6290,良維,TPEX,櫃電子零組件,296.5,AI,3-5日延續,催化觀察,結構未完成,尚未明確,8.61,9.58,3,-3.83,-15.37,9.41,35.08,0.93,-20.93,13.0,16.32,20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 估值不極端 | MA20 在 MA60 之上 | 60日報酬為正,股價站上 MA20,核心 9/10，加分 2/2；型態 早期起漲；結構 結構未完成；題材 AI；訊號 3-5日延續
17,C,N,83.38,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,76.65,92.94,2383,台光電,TWSE,電子零組件,5095.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,114.63,88.29,3,4.64,11.84,10.4,88.7,1.22,-9.58,12.0,12.68,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；訊號 3-5日延續
18,C,N,82.11,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,8,8,2,74.83,88.88,2404,漢唐,TWSE,其他電子,1195.0,AI,3-5日延續,催化觀察,整理待確認,業績成長,85.01,95.94,3,2.31,3.1,19.5,28.63,1.02,-11.15,12.0,11.86,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；訊號 3-5日延續
19,C,N,81.99,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,continuation,強勢續攻,8,8,2,73.59,89.84,2379,瑞昱,TWSE,半導體,655.0,AI,3-5日延續,催化觀察,回踩承接,尚未明確,21.87,12.54,3,3.4,9.56,22.2,36.46,1.17,-4.93,14.0,12.72,20日報酬為正 | 最新月營收年增 > 0 | 新聞/題材有催化且風險不高 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | MA20 在 MA60 之上 | 60日報酬為正,EPS/獲利有支撐 | 估值不極端,核心 8/10，加分 2/2；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
