rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,90.62,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,1,74.65,84.81,3264,欣銓,TPEX,櫃半導體,227.5,一般,3-5日延續,催化觀察,未明確,法人占比 -0.90% / 5日 1.58%；外資 -55 張，投信 -66 張，自營 +74 張；分點主力 -794 張，占比 -15.26%；籌碼4日上升 1/3，20日報酬 8.08%，距60日高點 -16.21%,1,整理待確認,業績成長,46.57,45.13,3,1.58,-15.26,8.08,-2.57,0.86,-16.21,12.0,13.93,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,,核心 6/6，加分 1/1；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
2,B,Y,85.31,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,80.4,94.94,3034,聯詠,TWSE,半導體,556.0,一般,3-5日延續,高勝率候選,未明確,"法人占比 57.87% / 5日 35.37%；外資 +1,861 張，投信 +6 張，自營 +103 張；分點主力 +708 張，占比 20.79%；籌碼4日上升 0/3，20日報酬 10.10%，距60日高點 -8.25%；外資方向與5日法人方向一致；分點主力買超占比偏高",0,回踩承接,業績成長,26.33,24.03,3,35.37,20.79,10.1,2.21,1.06,-8.25,10.0,14.75,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,EPS/獲利有支撐,核心 5/6，加分 1/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
3,B,Y,80.63,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,75.35,77.85,6196,帆宣,TWSE,其他電子,520.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 46.96% / 5日 12.74%；外資 +689 張，投信 +7 張，自營 +37 張；分點主力 +170 張，占比 10.89%；籌碼4日上升 2/3，20日報酬 3.38%，距60日高點 -14.33%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,2,整理待確認,業績成長,83.89,102.08,3,12.74,10.89,3.38,-3.88,1.16,-14.33,8.0,11.88,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,EPS/獲利有支撐,核心 5/6，加分 1/1；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 3-5日延續
4,B,Y,79.63,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,65.62,82.73,7810,捷創科技,TPEX,櫃半導體,221.5,一般,待確認,暫不出手,②短炒拉轎,法人占比 51.92% / 5日 16.48%；外資 +26 張，投信 +0 張，自營 +1 張；分點主力 +15 張，占比 21.74%；籌碼4日上升 2/3，20日報酬 12.15%，距60日高點 -6.14%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,119.81,115.35,3,16.48,21.74,12.15,6.24,0.75,-6.14,0.0,16.22,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,MA60 在 MA120 之上,核心 5/6，加分 1/1；型態 早期起漲；結構 回踩承接；題材 一般；資金 ②短炒拉轎；訊號 待確認
5,B,Y,79.38,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,1,67.78,81.07,2357,華碩,TWSE,電腦週邊,934.0,AI,3-5日延續,催化觀察,未明確,法人占比 17.88% / 5日 -7.46%；外資 +293 張，投信 +205 張，自營 -20 張；分點主力 +284 張，占比 10.60%；籌碼4日上升 2/3，20日報酬 2.64%，距60日高點 -9.32%,2,結構未完成,業績成長,51.17,53.38,3,-7.46,10.6,2.64,18.98,0.83,-9.32,12.0,9.08,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,EPS/獲利有支撐,核心 5/6，加分 1/1；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
6,B,Y,77.3,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,1,62.87,76.82,2892,第一金,TWSE,金融業,39.85,AI,3-5日延續,催化觀察,未明確,"法人占比 43.23% / 5日 45.41%；外資 +11,783 張，投信 +3,923 張，自營 +183 張；分點主力 +6,540 張，占比 17.79%；籌碼4日上升 1/3，20日報酬 18.25%，距60日高點 -0.37%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,一次性轉盈風險,13.9,8.67,3,45.41,17.79,18.25,22.8,1.02,-0.37,13.0,8.19,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | 估值不極端,EPS/獲利有支撐,核心 5/6，加分 1/1；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
7,B,Y,76.05,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,72.29,84.21,6510,精測,TPEX,櫃半導體,3375.0,CoWoS,待確認,一般觀察,未明確,法人占比 -1.67% / 5日 15.73%；外資 +202 張，投信 -243 張，自營 +15 張；分點主力 -44 張，占比 -5.29%；籌碼4日上升 1/3，20日報酬 17.19%，距60日高點 -14.23%；外資方向與5日法人方向一致,1,整理待確認,業績成長,54.27,48.11,3,15.73,-5.29,17.19,-4.26,1.01,-14.23,11.0,15.88,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2,MA60 在 MA120 之上,核心 5/6，加分 0/1；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 待確認
8,B,Y,74.92,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,5,0,70.16,83.54,3443,創意,TWSE,半導體,6400.0,一般,3-5日延續,催化觀察,未明確,法人占比 9.36% / 5日 4.05%；外資 -46 張，投信 +346 張，自營 -65 張；分點主力 +197 張，占比 7.85%；籌碼4日上升 1/3，20日報酬 15.63%，距60日高點 -2.66%,1,平台突破,業績成長,111.02,124.37,3,4.05,7.85,15.63,35.45,1.36,-2.66,12.0,11.49,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2,EPS/獲利有支撐,核心 5/6，加分 0/1；型態 強勢續攻；結構 平台突破；題材 一般；資金 未明確；訊號 3-5日延續
9,B,Y,74.7,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,66.28,87.28,2454,聯發科,TWSE,半導體,4560.0,AUTO:AI,3-5日延續,催化觀察,未明確,法人占比 15.11% / 5日 5.51%；外資 +735 張，投信 +106 張，自營 +11 張；分點主力 +470 張，占比 8.34%；籌碼4日上升 2/3，20日報酬 17.37%，距60日高點 -6.08%；外資方向與5日法人方向一致,2,回踩承接,業績成長,44.08,19.68,3,5.51,8.34,17.37,0.55,0.83,-6.08,14.0,13.31,法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2,EPS/獲利有支撐,核心 5/6，加分 0/1；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 3-5日延續
10,B,Y,73.4,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,0,67.67,76.76,3491,昇達科,TPEX,櫃通訊網路,1390.0,低軌衛星,3-5日延續,催化觀察,未明確,法人占比 5.48% / 5日 -2.64%；外資 +32 張，投信 +43 張，自營 +2 張；分點主力 +16 張，占比 1.14%；籌碼4日上升 1/3，20日報酬 11.20%，距60日高點 -11.46%,1,整理待確認,業績成長,93.19,88.2,3,-2.64,1.14,11.2,2.58,0.93,-11.46,11.0,13.62,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2,MA60 在 MA120 之上,核心 5/6，加分 0/1；型態 早期起漲；結構 整理待確認；題材 低軌衛星；資金 未明確；訊號 3-5日延續
