rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,95.09,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,11,9,3,84.97,94.26,3264,欣銓,TPEX,櫃半導體,232.5,AI,5-10日波段,波段布局,整理待確認,業績成長,32.96,29.26,3,22.37,45.95,4.97,59.79,1.28,-10.23,14.0,14.29,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 整理待確認；題材 AI；訊號 5-10日波段
2,A,Y,94.98,early,早期起漲,Y,Y,early,早期起漲,N,N,,,11,9,3,84.0,94.9,8086,宏捷科,TPEX,櫃半導體,166.0,軍工,5-10日波段,波段布局,回踩承接,業績成長,36.98,44.77,3,12.37,19.01,4.08,37.19,1.18,-9.29,10.0,14.07,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 回踩承接；題材 軍工；訊號 5-10日波段
3,A,Y,93.27,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,11,9,3,80.9,90.23,5351,鈺創,TPEX,櫃半導體,94.0,AI,5-10日波段,波段布局,平台突破,業績成長,605.48,474.05,3,7.64,12.77,16.77,34.29,0.89,-2.08,13.0,15.35,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 強勢續攻；結構 平台突破；題材 AI；訊號 5-10日波段
4,A,Y,93.06,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,11,9,3,77.94,92.85,3088,艾訊,TPEX,櫃電腦週邊,145.0,機器人,待確認,一般觀察,回踩承接,業績成長,49.04,48.48,3,-7.16,44.67,2.11,72.62,1.07,-4.61,4.0,16.09,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 回踩承接；題材 機器人；訊號 待確認
5,A,Y,93.01,early,早期起漲,Y,Y,early,早期起漲,N,N,,,11,9,3,78.96,91.34,3265,台星科,TPEX,櫃半導體,189.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,22.06,28.41,3,15.13,33.21,1.88,43.02,1.48,-7.33,6.0,12.55,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
6,A,Y,90.79,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,11,9,3,73.92,86.55,6411,晶焱,TPEX,櫃半導體,106.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,17.61,10.92,3,20.43,35.22,12.22,41.43,1.07,-9.36,5.0,11.48,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
7,A,Y,88.3,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,11,9,3,71.33,77.36,8088,品安,TPEX,櫃半導體,69.2,一般,3-5日延續,催化觀察,平台突破,業績成長,59.63,39.38,3,4.21,-9.41,21.62,27.68,2.3,-1.0,7.0,10.38,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 平台突破；題材 一般；訊號 3-5日延續
8,A,Y,87.6,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,11,9,3,68.44,77.44,5274,信驊,TPEX,櫃半導體,18960.0,AI,待確認,暫不出手,平台突破,業績成長,68.74,71.32,3,18.0,24.16,6.64,73.79,0.68,-2.82,11.0,17.1,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
9,A,Y,87.55,early,早期起漲,Y,Y,early,早期起漲,N,N,,,11,9,3,64.57,82.03,6138,茂達,TPEX,櫃半導體,358.5,存儲記憶體,待確認,一般觀察,回踩承接,業績成長,15.42,15.23,3,5.96,22.41,12.56,61.49,1.68,-6.52,6.0,16.11,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端 | MA60 在 MA120 之上 | 流動性/財報品質達基本門檻,,核心 11/11，加分 3/3；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；訊號 待確認
10,A,Y,82.67,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,11,9,1,64.31,84.87,5478,智冠,TPEX,櫃文化創意,106.5,AI,待確認,暫不出手,平台突破,翻轉觀察,7.69,12.46,3,14.18,36.12,7.47,8.23,1.39,-2.74,1.0,15.84,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | 股價站上 MA20 | 20日報酬為正 | 近3月營收維持年增，且正成長月數 >= 2 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA20 在 MA60 之上 | 距 60 日高點回檔介於 -12% 到 +1% | 60日報酬為正 | 估值不極端,,核心 11/11，加分 1/3；型態 早期起漲；結構 平台突破；題材 AI；訊號 待確認
