rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,87.01,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,5,4,1,82.13,86.34,3006,晶豪科,TWSE,半導體,312.0,一般,3-5日延續,高勝率候選,未明確,法人占比 3.42% / 5日 6.06%；外資 +764 張，投信 +25 張，自營 +76 張；分點主力 +474 張，占比 1.83%；籌碼4日上升 1/3，20日報酬 14.08%，距60日高點 -2.19%；外資方向與5日法人方向一致,1,平台突破,業績成長,605.24,474.88,3,6.06,1.83,14.08,31.37,1.61,-2.19,13.0,14.65,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 強勢續攻；結構 平台突破；題材 一般；資金 未明確；訊號 3-5日延續
2,A,Y,85.79,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,73.82,90.6,2330,台積電,TWSE,半導體,2450.0,AUTO:AI,5-10日波段,波段布局,未明確,"法人占比 -11.12% / 5日 20.70%；外資 -1,944 張，投信 -448 張，自營 -97 張；分點主力 -1,744 張，占比 -11.19%；籌碼4日上升 0/3，20日報酬 2.30%，距60日高點 -3.35%",0,回踩承接,業績成長,53.32,55.29,3,20.7,-11.19,2.3,1.66,1.1,-3.35,14.0,15.33,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；資金 未明確；訊號 5-10日波段
3,A,Y,85.21,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,70.94,91.3,6531,愛普*,TWSE,半導體,1030.0,一般,待確認,一般觀察,未明確,法人占比 33.85% / 5日 14.32%；外資 +66 張，投信 +850 張，自營 +25 張；分點主力 +770 張，占比 12.50%；籌碼4日上升 1/3，20日報酬 10.52%，距60日高點 -14.88%；外資方向與5日法人方向一致,1,整理待確認,業績成長,150.82,118.29,3,14.32,12.5,10.52,0.49,1.71,-14.88,12.0,14.11,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 待確認
4,A,Y,84.28,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,1,71.29,86.24,3443,創意,TWSE,半導體,6225.0,一般,3-5日延續,催化觀察,未明確,法人占比 9.67% / 5日 1.84%；外資 +142 張，投信 +37 張，自營 +21 張；分點主力 +233 張，占比 13.75%；籌碼4日上升 1/3，20日報酬 13.91%，距60日高點 -4.08%；外資方向與5日法人方向一致,1,回踩承接,業績成長,111.02,124.37,3,1.84,13.75,13.91,28.09,0.9,-4.08,12.0,11.51,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 強勢續攻；結構 回踩承接；題材 一般；資金 未明確；訊號 3-5日延續
5,A,Y,83.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,70.53,83.01,2454,聯發科,TWSE,半導體,4720.0,被動元件,3-5日延續,催化觀察,未明確,"法人占比 12.21% / 5日 16.85%；外資 +1,717 張，投信 +55 張，自營 +9 張；分點主力 -553 張，占比 -11.71%；籌碼4日上升 1/3，20日報酬 12.11%，距60日高點 -2.78%；外資方向與5日法人方向一致",1,平台突破,業績成長,44.08,19.68,3,16.85,-11.71,12.11,7.52,0.86,-2.78,14.0,13.41,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 平台突破；題材 被動元件；資金 未明確；訊號 3-5日延續
6,A,Y,83.31,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,65.02,89.22,4576,大銀微系統,TWSE,電機機械,238.0,矽光子,3-5日延續,催化觀察,未明確,法人占比 4.68% / 5日 0.72%；外資 +303 張，投信 +0 張，自營 -26 張；分點主力 -202 張，占比 -7.23%；籌碼4日上升 1/3，20日報酬 7.69%，距60日高點 -7.75%；外資方向與5日法人方向一致,1,回踩承接,業績成長,98.05,73.58,3,0.72,-7.23,7.69,7.69,0.91,-7.75,6.0,11.74,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 回踩承接；題材 矽光子；資金 未明確；訊號 3-5日延續
7,A,Y,82.32,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,68.93,79.4,6196,帆宣,TWSE,其他電子,535.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 -5.29% / 5日 4.76%；外資 -69 張，投信 +1 張，自營 +2 張；分點主力 -107 張，占比 -7.79%；籌碼4日上升 1/3，20日報酬 4.90%，距60日高點 -11.86%,1,整理待確認,業績成長,83.89,102.08,3,4.76,-7.79,4.9,-5.64,1.11,-11.86,8.0,11.84,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 3-5日延續
8,A,Y,82.27,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,64.81,84.29,3094,聯傑,TWSE,半導體,41.9,一般,3-5日延續,催化觀察,未明確,法人占比 1.11% / 5日 4.05%；外資 +219 張，投信 +0 張，自營 -2 張；分點主力 +264 張，占比 4.73%；籌碼4日上升 1/3，20日報酬 10.99%，距60日高點 -17.52%；外資方向與5日法人方向一致,1,整理待確認,業績成長,30.21,45.48,3,4.05,4.73,10.99,9.54,1.02,-17.52,5.0,9.67,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 3-5日延續
9,A,Y,81.85,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,69.27,76.63,6239,力成,TWSE,半導體,283.5,CoPoS,3-5日延續,催化觀察,①長線建倉,法人占比 12.39% / 5日 3.74%；外資 +810 張，投信 -42 張，自營 +97 張；分點主力 +509 張，占比 3.67%；籌碼4日上升 2/3，20日報酬 1.98%，距60日高點 -24.90%；外資方向與5日法人方向一致,2,結構未完成,業績成長,24.46,25.18,3,3.74,3.67,1.98,-22.01,1.14,-24.9,14.0,8.81,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 結構未完成；題材 CoPoS；資金 ①長線建倉；訊號 3-5日延續
10,A,Y,81.8,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,67.43,78.68,3711,日月光投控,TWSE,半導體,650.0,CoPoS,3-5日延續,催化觀察,未明確,"法人占比 16.95% / 5日 32.76%；外資 +4,770 張，投信 -20 張，自營 -412 張；分點主力 +3,846 張，占比 23.51%；籌碼4日上升 1/3，20日報酬 5.52%，距60日高點 -10.84%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,整理待確認,業績成長,45.66,40.56,3,32.76,23.51,5.52,6.04,1.01,-10.84,14.0,8.17,法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 流動性/財報品質達基本門檻,,核心 5/5，加分 1/2；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
