rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,94.54,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,83.41,93.45,6903,巨漢,TPEX,櫃其他電子,404.5,AI,5-10日波段,波段布局,整理待確認,業績成長,229.14,282.21,3,12.62,15.46,6.45,29.65,1.6,-10.41,5.0,16.17,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；訊號 5-10日波段
2,A,Y,92.31,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,76.6,90.79,5274,信驊,TPEX,櫃半導體,17810.0,AI,待確認,一般觀察,回踩承接,業績成長,68.74,71.32,3,-0.6,-6.63,11.84,47.8,0.8,-8.71,11.0,17.1,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AI；訊號 待確認
3,A,Y,91.57,early,早期起漲,Y,Y,early,早期起漲,Y,Y,continuation,強勢續攻,9,7,4,75.92,87.97,5351,鈺創,TPEX,櫃半導體,90.6,存儲記憶體,5-10日波段,波段布局,回踩承接,業績成長,605.48,474.05,3,2.86,0.04,17.97,7.47,0.95,-5.63,13.0,15.35,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；訊號 5-10日波段
4,A,Y,91.22,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,81.43,79.32,3260,威剛,TPEX,櫃半導體,423.0,存儲記憶體,3-5日延續,催化觀察,結構未完成,業績成長,210.44,187.14,3,0.06,20.5,8.46,-19.43,0.92,-19.43,14.0,13.58,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 結構未完成；題材 存儲記憶體；訊號 3-5日延續
5,A,Y,89.85,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,73.69,82.14,3105,穩懋,TPEX,櫃半導體,511.0,AUTO:AI,3-5日延續,催化觀察,結構未完成,業績成長,40.3,41.15,3,-0.7,-5.27,11.94,44.15,0.82,-19.78,15.0,12.12,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 結構未完成；題材 AUTO:AI；訊號 3-5日延續
6,A,Y,89.58,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,69.63,85.88,6187,萬潤,TPEX,櫃半導體,1130.0,CoPoS,待確認,一般觀察,結構未完成,業績成長,43.77,29.83,3,-3.31,4.46,1.35,51.68,1.05,-24.16,12.0,14.59,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 結構未完成；題材 CoPoS；訊號 待確認
7,A,Y,87.83,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,4,67.78,79.41,3088,艾訊,TPEX,櫃電腦週邊,140.5,機器人,待確認,暫不出手,回踩承接,業績成長,49.04,48.48,3,10.79,6.62,7.25,69.07,0.66,-7.57,6.0,16.09,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 4/4；型態 早期起漲；結構 回踩承接；題材 機器人；訊號 待確認
8,A,Y,83.77,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,7,3,66.85,75.62,8383,千附,TPEX,櫃半導體,61.2,一般,待確認,暫不出手,結構未完成,業績成長,46.09,47.52,3,16.21,9.98,11.27,37.22,0.81,-20.52,1.0,11.72,EPS/獲利有支撐 | 新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運,,核心 9/9，加分 3/4；型態 早期起漲；結構 結構未完成；題材 一般；訊號 待確認
9,B,Y,86.25,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,7,4,82.63,79.49,3008,大立光,TWSE,光電,4420.0,AUTO:AI,3-5日延續,催化觀察,平台突破,業績成長,42.67,25.97,3,2.39,20.32,31.35,90.52,1.61,0.0,12.0,14.24,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,EPS/獲利有支撐,核心 8/9，加分 4/4；型態 早期起漲；結構 平台突破；題材 AUTO:AI；訊號 3-5日延續
10,B,Y,83.67,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,7,4,69.32,81.84,5289,宜鼎,TPEX,櫃電腦週邊,1920.0,AI,3-5日延續,催化觀察,回踩承接,業績成長,640.8,569.56,3,5.1,27.38,10.98,43.82,0.92,-4.24,12.0,14.7,EPS/獲利有支撐 | 20日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | 估值不極端 | MA20 在 MA60 之上 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 股價站上 MA20 | 量比介於 0.5 到 3.2 | 流動性/財報品質達基本門檻 | 命中目前熱門題材，且非傳產/材料/航運,新聞/題材有催化且風險不高,核心 8/9，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 3-5日延續
