rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,B,Y,78.3,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,0,67.84,88.51,7810,捷創科技,TPEX,櫃半導體,218.5,一般,待確認,暫不出手,①長線建倉,法人占比 4.44% / 5日 6.91%；外資 +10 張，投信 +0 張，自營 +1 張；分點主力 +17 張，占比 22.37%；籌碼4日上升 2/3，20日報酬 8.98%，距60日高點 -7.42%；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,109.78,105.84,3,6.91,22.37,8.98,9.52,0.96,-7.42,0.0,16.21,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 回踩承接；題材 一般；資金 ①長線建倉；訊號 待確認
2,B,Y,77.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,0,68.77,83.08,3680,家登,TPEX,櫃半導體,512.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 26.34% / 5日 20.75%；外資 +402 張，投信 +0 張，自營 -57 張；分點主力 +105 張，占比 5.79%；籌碼4日上升 2/3，20日報酬 16.76%，距60日高點 -9.70%；外資方向與5日法人方向一致,2,回踩承接,業績成長,71.69,41.86,3,20.75,5.79,16.76,6.67,1.54,-9.7,7.0,13.04,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 3-5日延續
3,B,Y,75.99,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,0,68.55,76.07,3491,昇達科,TPEX,櫃通訊網路,1405.0,低軌衛星,3-5日延續,催化觀察,未明確,法人占比 -5.81% / 5日 0.73%；外資 -149 張，投信 +16 張，自營 -9 張；分點主力 +159 張，占比 8.92%；籌碼4日上升 2/3，20日報酬 13.77%，距60日高點 -21.73%,2,結構未完成,業績成長,82.02,76.21,3,0.73,8.92,13.77,-16.37,1.12,-21.73,12.0,13.65,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 結構未完成；題材 低軌衛星；資金 未明確；訊號 3-5日延續
4,B,Y,75.41,early,早期起漲,Y,Y,early,早期起漲,N,N,,,4,4,0,63.01,80.1,5274,信驊,TPEX,櫃半導體,17850.0,AI,3-5日延續,催化觀察,未明確,法人占比 22.63% / 5日 -1.08%；外資 -37 張，投信 +120 張，自營 -2 張；分點主力 +55 張，占比 10.52%；籌碼4日上升 1/3，20日報酬 9.21%，距60日高點 -5.00%；外資方向與5日法人方向一致,1,回踩承接,業績成長,97.59,77.93,3,-1.08,10.52,9.21,11.56,2.06,-5.0,11.0,17.43,量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,新聞/題材有催化且風險不高,核心 4/5，加分 0/0；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
5,B,N,85.63,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,66.47,70.06,6494,九齊,TPEX,櫃半導體,55.0,一般,待確認,暫不出手,未明確,法人占比 64.62% / 5日 20.26%；外資 +42 張，投信 +0 張，自營 +0 張；分點主力 +7 張，占比 3.72%；籌碼4日上升 1/3，20日報酬 3.38%，距60日高點 -23.93%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,1,結構未完成,業績成長,79.34,68.19,3,20.26,3.72,3.38,-2.65,1.36,-23.93,0.0,14.94,量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,,核心 5/5，加分 0/0；型態 早期起漲；結構 結構未完成；題材 一般；資金 未明確；訊號 待確認
6,B,N,84.46,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,62.13,69.64,6187,萬潤,TPEX,櫃半導體,1300.0,CoWoS,待確認,暫不出手,未明確,法人占比 -2.78% / 5日 7.13%；外資 -126 張，投信 +51 張，自營 +0 張；分點主力 -89 張，占比 -3.04%；籌碼4日上升 0/3，20日報酬 15.04%，距60日高點 -10.65%,0,整理待確認,業績成長,73.44,68.09,3,7.13,-3.04,15.04,26.21,0.8,-10.65,12.0,18.03,量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,,核心 5/5，加分 0/0；型態 早期起漲；結構 整理待確認；題材 CoWoS；資金 未明確；訊號 待確認
7,B,N,83.79,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,5,4,0,61.85,66.65,3264,欣銓,TPEX,櫃半導體,226.0,一般,待確認,暫不出手,未明確,法人占比 0.27% / 5日 14.17%；外資 -201 張，投信 +357 張，自營 -140 張；分點主力 -35 張，占比 -0.84%；籌碼4日上升 1/3，20日報酬 8.92%，距60日高點 -16.76%,1,整理待確認,業績成長,52.26,40.59,3,14.17,-0.84,8.92,5.12,0.62,-16.76,12.0,13.92,量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,,核心 5/5，加分 0/0；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 待確認
8,B,N,79.98,early,早期起漲,Y,N,early,早期起漲,N,N,,,5,4,0,61.09,48.55,6190,萬泰科,TPEX,櫃通訊網路,67.3,AI,3-5日延續,催化觀察,未明確,法人占比 -6.69% / 5日 18.21%；外資 -30 張，投信 +0 張，自營 -84 張；分點主力 -153 張，占比 -7.38%；籌碼4日上升 0/3，20日報酬 2.28%，距60日高點 -23.52%,0,結構未完成,業績成長,45.04,34.65,3,18.21,-7.38,2.28,-14.81,1.24,-23.52,4.0,9.61,量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,,核心 5/5，加分 0/0；型態 早期起漲；結構 結構未完成；題材 AI；資金 未明確；訊號 3-5日延續
9,B,N,75.32,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,0,70.39,70.42,3105,穩懋,TPEX,櫃半導體,446.5,CoWoS,3-5日延續,催化觀察,未明確,"法人占比 -2.46% / 5日 6.09%；外資 -435 張，投信 -12 張，自營 -809 張；分點主力 -1,482 張，占比 -3.67%；籌碼4日上升 1/3，20日報酬 21.99%，距60日高點 -22.08%",1,結構未完成,業績成長,31.18,33.68,3,6.09,-3.67,21.99,-7.27,1.39,-22.08,15.0,11.35,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 結構未完成；題材 CoWoS；資金 未明確；訊號 3-5日延續
10,B,N,73.77,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,0,62.2,72.91,3169,亞信,TPEX,櫃半導體,105.0,一般,待確認,暫不出手,未明確,法人占比 82.22% / 5日 23.29%；外資 +38 張，投信 +0 張，自營 -2 張；分點主力 +10 張，占比 1.91%；籌碼4日上升 2/3，20日報酬 2.44%，距60日高點 -13.22%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,2,整理待確認,業績成長,22.42,19.02,3,23.29,1.91,2.44,0.48,2.33,-13.22,0.0,15.47,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 整理待確認；題材 一般；資金 未明確；訊號 待確認
11,B,N,73.66,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,0,70.62,61.82,7751,竑騰,TPEX,櫃半導體,1465.0,一般,3-5日延續,催化觀察,①長線建倉,法人占比 6.29% / 5日 3.62%；外資 +90 張，投信 +0 張，自營 -7 張；分點主力 -17 張，占比 -3.60%；籌碼4日上升 2/3，20日報酬 5.78%，距60日高點 -26.20%；外資方向與5日法人方向一致,2,結構未完成,業績成長,50.97,58.12,3,3.62,-3.6,5.78,10.98,0.85,-26.2,6.0,15.51,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 結構未完成；題材 一般；資金 ①長線建倉；訊號 3-5日延續
12,B,N,73.65,early,早期起漲,Y,N,early,早期起漲,Y,N,early,早期起漲,4,4,0,61.82,72.76,6664,群翊,TPEX,櫃電子零組件,363.0,CoPoS,待確認,暫不出手,未明確,法人占比 7.71% / 5日 17.97%；外資 +71 張，投信 +0 張，自營 -39 張；分點主力 +63 張，占比 4.87%；籌碼4日上升 1/3，20日報酬 9.34%，距60日高點 -13.37%；外資方向與5日法人方向一致,1,整理待確認,業績成長,30.21,19.15,3,17.97,4.87,9.34,1.97,2.74,-13.37,3.0,15.72,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 待確認
13,B,N,72.8,continuation,強勢續攻,Y,N,continuation,強勢續攻,Y,N,early,早期起漲,4,4,0,61.56,68.84,6532,瑞耘,TPEX,櫃半導體,99.8,一般,待確認,暫不出手,未明確,法人占比 35.59% / 5日 17.81%；外資 +498 張，投信 +0 張，自營 +1 張；分點主力 +496 張，占比 28.70%；籌碼4日上升 1/3，20日報酬 21.56%，距60日高點 -3.57%；外資方向與5日法人方向一致；分點主力買超占比偏高,1,回踩承接,業績成長,49.12,34.74,3,17.81,28.7,21.56,17.0,2.32,-3.57,0.0,13.81,量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 法人/主力籌碼未明顯轉弱 | 最新月營收年增 > 0,MA60 在 MA120 之上,核心 4/5，加分 0/0；型態 強勢續攻；結構 回踩承接；題材 一般；資金 未明確；訊號 待確認
