rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,96.49,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,2,95.45,88.12,5351,鈺創,TPEX,櫃半導體,114.0,AI,5-10日波段,波段布局,未明確,"法人占比 28.60% / 5日 25.30%；外資 +12,795 張，投信 +0 張，自營 +90 張；分點主力 +9,557 張，占比 21.21%；籌碼4日上升 0/3，20日報酬 19.75%，距60日高點 0.00%；外資方向與5日法人方向一致；分點主力買超占比偏高",0,平台突破,業績成長,590.83,617.93,3,25.3,21.21,19.75,33.65,1.73,0.0,14.0,19.04,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 5-10日波段
2,A,Y,95.67,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,2,93.73,86.18,2408,南亞科,TWSE,半導體,502.0,存儲記憶體,3-5日延續,催化觀察,未明確,"法人占比 32.87% / 5日 14.78%；外資 +30,510 張，投信 +49 張，自營 +1,668 張；分點主力 +2,291 張，占比 3.30%；籌碼4日上升 1/3，20日報酬 12.05%，距60日高點 -0.59%；外資方向與5日法人方向一致",1,平台突破,業績成長,719.61,690.36,3,14.78,3.3,12.05,64.59,1.19,-0.59,15.0,19.11,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 存儲記憶體；資金 未明確；訊號 3-5日延續
3,A,Y,91.7,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,2,78.72,85.08,3702,大聯大,TWSE,電子通路,130.0,AI,3-5日延續,催化觀察,未明確,"法人占比 21.41% / 5日 1.57%；外資 +1,183 張，投信 +360 張，自營 +933 張；分點主力 +1,330 張，占比 11.50%；籌碼4日上升 1/3，20日報酬 8.79%，距60日高點 -0.38%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致",1,平台突破,業績成長,90.83,101.86,3,1.57,11.5,8.79,17.65,0.93,-0.38,12.0,10.93,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
4,A,Y,91.19,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,81.29,79.34,2395,研華,TWSE,電腦週邊,667.0,AI,5-10日波段,波段布局,未明確,法人占比 0.01% / 5日 6.06%；外資 -188 張，投信 +119 張，自營 +70 張；分點主力 -79 張，占比 -1.29%；籌碼4日上升 1/3，20日報酬 26.09%，距60日高點 -4.03%,1,回踩承接,業績成長,87.58,64.36,3,6.06,-1.29,26.09,45.79,1.55,-4.03,12.0,18.95,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 5-10日波段
5,A,Y,90.46,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,6,5,2,74.49,84.19,2359,所羅門,TWSE,其他電子,153.5,AI,3-5日延續,催化觀察,未明確,"法人占比 16.53% / 5日 11.53%；外資 +2,351 張，投信 +0 張，自營 +278 張；分點主力 +566 張，占比 6.47%；籌碼4日上升 2/3，20日報酬 7.72%，距60日高點 -2.54%；外資方向與5日法人方向一致",2,平台突破,一次性轉盈風險,36.32,46.23,3,11.53,6.47,7.72,10.43,2.25,-2.54,10.0,12.0,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
6,A,Y,90.25,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,75.17,82.28,6669,緯穎,TWSE,電腦週邊,6010.0,AI,3-5日延續,催化觀察,未明確,法人占比 -13.85% / 5日 1.34%；外資 -137 張，投信 -91 張，自營 +12 張；分點主力 -108 張，占比 -6.96%；籌碼4日上升 0/3，20日報酬 22.53%，距60日高點 -6.09%,0,回踩承接,業績成長,39.23,29.06,3,1.34,-6.96,22.53,18.07,0.91,-6.09,12.0,13.5,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
7,A,Y,89.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,6,5,2,71.85,82.45,6579,研揚,TWSE,電腦週邊,164.5,AI,3-5日延續,催化觀察,未明確,法人占比 -8.77% / 5日 10.01%；外資 -191 張，投信 +0 張，自營 +30 張；分點主力 -140 張，占比 -7.63%；籌碼4日上升 0/3，20日報酬 3.79%，距60日高點 -13.19%,0,整理待確認,業績成長,28.16,41.37,3,10.01,-7.63,3.79,14.24,1.48,-13.19,4.0,13.63,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
8,A,Y,88.84,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,6,5,2,69.6,82.18,5388,中磊,TWSE,通訊網路,93.6,AI,3-5日延續,催化觀察,未明確,"法人占比 27.01% / 5日 28.71%；外資 +1,077 張，投信 +0 張，自營 +206 張；分點主力 +1,064 張，占比 22.40%；籌碼4日上升 1/3，20日報酬 9.22%，距60日高點 -1.47%；外資方向與5日法人方向一致；分點主力買超占比偏高",1,平台突破,業績成長,51.3,64.03,3,28.71,22.4,9.22,20.62,0.91,-1.47,8.0,9.11,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 強勢續攻；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
9,A,Y,85.87,early,早期起漲,Y,Y,early,早期起漲,N,N,,,6,5,2,61.47,77.53,4162,智擎,TPEX,櫃生技,64.7,AI,待確認,暫不出手,未明確,法人占比 41.13% / 5日 18.26%；外資 +213 張，投信 +0 張，自營 -2 張；分點主力 +108 張，占比 21.05%；籌碼4日上升 2/3，20日報酬 0.15%，距60日高點 -8.23%；外資方向與5日法人方向一致；分點主力買超占比偏高,2,回踩承接,業績成長,4.37,30.06,3,18.26,21.05,0.15,18.93,0.74,-8.23,0.0,16.95,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,,核心 6/6，加分 2/2；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
10,B,Y,86.28,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,5,2,83.88,86.75,2376,技嘉,TWSE,電腦週邊,349.5,AI,3-5日延續,催化觀察,未明確,"法人占比 22.18% / 5日 31.47%；外資 +2,371 張，投信 -1,231 張，自營 +278 張；分點主力 +502 張，占比 9.75%；籌碼4日上升 1/3，20日報酬 4.64%，距60日高點 -13.06%；外資方向與5日法人方向一致",1,整理待確認,業績成長,59.67,44.4,3,31.47,9.75,4.64,5.75,0.91,-13.06,14.0,12.63,新聞/題材有催化且風險不高 | 60日報酬為正 | 最新月營收年增 > 0 | 法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | MA60 在 MA120 之上 | 20日報酬為正,MA20 在 MA60 之上,核心 5/6，加分 2/2；型態 早期起漲；結構 整理待確認；題材 AI；資金 未明確；訊號 3-5日延續
