rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,94.16,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,81.24,94.25,5274,信驊,TPEX,櫃半導體,17780.0,AI,5-10日波段,波段布局,回踩承接,業績成長,81.59,70.39,3,4.49,12.0,8.61,82.27,1.05,-7.37,11.0,17.1,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
2,A,Y,91.89,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,79.99,84.44,6223,旺矽,TPEX,櫃半導體,6035.0,AI,5-10日波段,波段布局,回踩承接,業績成長,52.6,45.59,3,3.82,19.51,29.78,127.74,0.93,-9.45,12.0,16.59,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 AI；訊號 5-10日波段
3,A,Y,91.64,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,74.2,90.43,8932,智通*,TPEX,櫃其他,101.0,一般,待確認,一般觀察,回踩承接,業績成長,27.19,16.74,3,-9.09,2.61,9.07,1.25,1.16,-3.81,5.0,15.68,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
4,A,Y,90.64,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,3,75.05,84.39,6291,沛亨,TPEX,櫃半導體,541.0,CoWoS,3-5日延續,催化觀察,平台突破,業績成長,42.11,37.94,3,-0.06,17.33,24.08,86.55,1.55,0.0,6.0,16.12,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 強勢續攻；結構 平台突破；題材 CoWoS；訊號 3-5日延續
5,A,Y,90.38,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,3,72.36,86.44,6245,立端,TPEX,櫃通訊網路,88.0,一般,3-5日延續,催化觀察,平台突破,業績成長,31.46,8.16,2,24.7,17.22,8.51,42.63,1.83,-1.12,4.0,10.76,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
6,A,Y,90.24,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,8,6,3,69.5,89.32,3265,台星科,TPEX,櫃半導體,186.0,一般,3-5日延續,催化觀察,回踩承接,業績成長,37.89,27.11,3,-1.11,39.51,7.2,28.72,1.35,-3.63,6.0,12.55,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
7,A,Y,89.91,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,68.0,89.55,5904,寶雅,TPEX,櫃居家生活,568.0,一般,待確認,一般觀察,回踩承接,業績成長,16.68,20.06,3,-7.33,11.01,5.19,18.33,0.82,-5.65,4.0,15.6,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
8,A,Y,89.87,early,早期起漲,Y,Y,early,早期起漲,N,N,,,8,6,3,68.96,88.13,6913,鴻呈,TPEX,櫃電子零組件,140.0,一般,待確認,暫不出手,回踩承接,業績成長,25.45,17.4,3,6.68,5.49,4.09,17.15,0.85,-5.08,2.0,14.44,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 一般；訊號 待確認
9,A,Y,88.94,continuation,強勢續攻,N,N,,,Y,Y,continuation,強勢續攻,8,6,3,71.52,80.28,6265,方土昶,TPEX,櫃電子通路,48.1,一般,待確認,一般觀察,回踩承接,業績成長,885.82,568.75,3,-7.96,36.07,34.17,15.63,1.39,-5.13,7.0,14.79,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 待確認
10,A,Y,88.57,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,8,6,3,64.64,87.05,8086,宏捷科,TPEX,櫃半導體,159.5,矽光子,待確認,一般觀察,回踩承接,業績成長,49.39,46.87,3,-4.85,28.3,15.58,29.15,1.0,-6.45,10.0,14.07,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | MA60 在 MA120 之上 | 60日報酬為正 | 最新月營收年增 > 0 | 近3月營收維持年增，且正成長月數 >= 2 | MA20 在 MA60 之上 | 20日報酬為正 | 股價站上 MA20 | 距 60 日高點回檔介於 -12% 到 +1% | 估值不極端,,核心 8/8，加分 3/3；型態 早期起漲；結構 回踩承接；題材 矽光子；訊號 待確認
