rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,94.46,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,10,8,4,83.84,92.51,5274,信驊,TPEX,櫃半導體,18445.0,AI,5-10日波段,波段布局,回踩承接,業績成長,68.74,71.32,3,5.1,18.92,14.21,49.41,1.0,-5.46,11.0,17.1,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 5-10日波段
2,A,Y,94.01,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,4,81.58,93.09,5351,鈺創,TPEX,櫃半導體,88.7,存儲記憶體,5-10日波段,波段布局,回踩承接,業績成長,605.48,474.05,3,8.54,25.86,3.99,4.6,0.92,-7.6,13.0,15.35,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 早期起漲；結構 回踩承接；題材 存儲記憶體；訊號 5-10日波段
3,A,Y,93.1,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,4,79.54,91.07,6903,巨漢,TPEX,櫃其他電子,397.0,AI,5-10日波段,波段布局,整理待確認,業績成長,229.14,282.21,3,2.35,28.07,1.79,27.65,1.04,-12.07,5.0,16.17,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；訊號 5-10日波段
4,A,Y,91.38,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,10,8,4,75.9,87.0,6223,旺矽,TPEX,櫃半導體,6485.0,AI,待確認,一般觀察,平台突破,業績成長,57.81,49.68,3,0.38,3.5,5.7,73.63,1.15,-2.7,12.0,16.59,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；訊號 待確認
5,A,Y,91.3,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,4,71.52,92.08,3088,艾訊,TPEX,櫃電腦週邊,141.0,機器人,待確認,一般觀察,回踩承接,業績成長,49.04,48.48,3,-0.59,-34.69,8.46,67.66,1.93,-7.24,6.0,16.09,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 早期起漲；結構 回踩承接；題材 機器人；訊號 待確認
6,A,Y,90.64,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,4,69.12,91.82,5347,世界,TPEX,櫃半導體,169.5,AUTO:AI,3-5日延續,催化觀察,回踩承接,尚未明確,19.48,12.12,3,15.86,23.31,6.6,40.08,0.94,-8.63,15.0,11.55,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,,核心 10/10，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；訊號 3-5日延續
7,A,Y,83.87,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,10,8,3,62.23,78.86,3684,榮昌,TPEX,櫃通訊網路,62.0,低軌衛星,待確認,暫不出手,整理待確認,業績成長,21.15,6.12,2,9.01,23.3,1.47,2.82,0.91,-10.79,0.0,12.86,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正,,核心 10/10，加分 3/4；型態 早期起漲；結構 整理待確認；題材 低軌衛星；訊號 待確認
8,B,Y,87.25,early,早期起漲,N,N,,,Y,Y,early,早期起漲,9,8,4,78.53,87.71,3264,欣銓,TPEX,櫃半導體,227.5,AI,5-10日波段,波段布局,整理待確認,業績成長,32.96,29.26,3,1.46,36.53,-1.09,46.3,0.83,-12.16,14.0,14.29,新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,20日報酬為正,核心 9/10，加分 4/4；型態 早期起漲；結構 整理待確認；題材 AI；訊號 5-10日波段
9,B,Y,85.86,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,4,70.16,89.85,6525,捷敏-KY,TWSE,半導體,125.5,一般,3-5日延續,催化觀察,回踩承接,業績成長,18.95,16.39,3,0.32,7.56,13.57,49.58,1.39,-9.06,4.0,10.64,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 9/10，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 3-5日延續
10,B,Y,83.45,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,9,8,4,65.71,83.36,3008,大立光,TWSE,光電,4020.0,AUTO:AI,5-10日波段,波段布局,回踩承接,業績成長,42.67,25.97,3,0.95,-9.37,22.19,64.75,1.53,-7.69,12.0,14.24,新聞/題材有催化且風險不高 | 20日報酬為正 | 最新月營收年增 > 0 | MA60 在 MA120 之上 | 近3月營收維持年增，且正成長月數 >= 2 | 股價站上 MA20 | 估值不極端 | 法人/主力籌碼未明顯轉弱 | MA20 在 MA60 之上 | 量比介於 0.5 到 3.2 | 命中目前熱門題材，且非傳產/材料/航運 | 60日報酬為正 | 流動性/財報品質達基本門檻,EPS/獲利有支撐,核心 9/10，加分 4/4；型態 早期起漲；結構 回踩承接；題材 AUTO:AI；訊號 5-10日波段
