rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,96.29,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,4,89.25,94.91,8016,矽創,TWSE,半導體,230.0,一般,5-10日波段,波段布局,回踩承接,業績成長,29.27,22.09,3,7.67,21.86,18.25,19.79,1.23,-7.44,6.0,17.0,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 早期起漲；結構 回踩承接；題材 一般；訊號 5-10日波段
2,A,Y,95.17,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,4,86.12,93.18,2883,凱基金,TWSE,金融業,21.5,一般,3-5日延續,催化觀察,平台突破,業績成長,275.37,98.72,2,26.5,43.53,8.59,20.45,1.28,-2.49,11.0,12.87,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 3-5日延續
3,A,Y,95.07,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,4,83.95,95.4,2395,研華,TWSE,電腦週邊,359.5,AI,5-10日波段,波段布局,回踩承接,業績成長,21.75,17.05,3,22.08,2.61,8.61,24.83,1.11,-4.52,8.0,16.5,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 AI；訊號 5-10日波段
4,A,Y,94.09,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,4,82.24,92.67,4749,新應材,TPEX,櫃半導體,1005.0,CoWoS,5-10日波段,波段布局,回踩承接,業績成長,32.67,29.81,3,3.17,9.85,21.38,16.18,1.33,-6.94,11.0,15.21,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 早期起漲；結構 回踩承接；題材 CoWoS；訊號 5-10日波段
5,A,Y,91.81,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,4,82.8,80.56,5443,均豪,TPEX,櫃半導體,129.5,CoWoS,3-5日延續,催化觀察,平台突破,業績成長,63.97,25.52,2,4.46,2.72,28.22,41.07,2.31,-2.26,10.0,14.83,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 早期起漲；結構 平台突破；題材 CoWoS；訊號 3-5日延續
6,A,Y,91.61,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,4,77.13,86.65,3498,陽程,TPEX,櫃其他電子,87.7,一般,3-5日延續,催化觀察,回踩承接,轉虧為盈,156.95,100.34,3,0.03,28.44,20.47,75.05,1.53,-4.57,5.0,15.62,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 強勢續攻；結構 回踩承接；題材 一般；訊號 3-5日延續
7,A,Y,91.38,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,4,81.95,79.45,8150,南茂,TWSE,半導體,69.8,CoWoS,3-5日延續,催化觀察,追高風險,業績成長,23.13,25.49,3,7.06,12.26,25.77,5.92,1.05,-13.51,14.0,12.98,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 早期起漲；結構 追高風險；題材 CoWoS；訊號 3-5日延續
8,A,Y,90.1,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,4,74.4,82.5,6016,康和證,TPEX,櫃金融,19.45,AI,3-5日延續,催化觀察,平台突破,業績成長,151.85,95.28,3,22.79,24.33,15.43,19.33,1.11,-1.27,6.0,10.39,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 強勢續攻；結構 平台突破；題材 AI；訊號 3-5日延續
9,A,Y,89.91,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,7,6,4,77.08,78.19,2451,創見,TWSE,半導體,252.5,AI,待確認,一般觀察,結構未完成,業績成長,380.57,355.82,3,0.52,16.0,9.78,5.87,1.76,-24.63,14.0,19.29,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 早期起漲；結構 結構未完成；題材 AI；訊號 待確認
10,A,Y,89.51,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,7,6,4,70.66,84.24,5904,寶雅,TPEX,櫃居家生活,575.0,一般,待確認,一般觀察,平台突破,業績成長,20.63,13.88,2,15.81,15.56,13.86,43.57,1.99,-2.54,4.0,15.4,EPS/獲利有支撐 | 法人/主力籌碼未明顯轉弱 | 近3月營收維持年增，且正成長月數 >= 2 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | MA20 在 MA60 之上 | 60日報酬為正 | 股價站上 MA20 | 20日報酬為正 | 估值不極端 | 流動性/財報品質達基本門檻,,核心 7/7，加分 4/4；型態 強勢續攻；結構 平台突破；題材 一般；訊號 待確認
