rank,screen_grade,focus_candidate,screen_score,screen_style,screen_style_label,in_screen_2060,focus_candidate_2060,screen_style_2060,screen_style_2060_label,in_screen_1854,focus_candidate_1854,screen_style_1854,screen_style_1854_label,core_match_count,required_core_count,support_match_count,selection_score,buy_point_score,code,name,market,industry,current_price,primary_theme,signal_type,post_close_category,funding_behavior_label,funding_behavior_reason,chips_trend_4d,structure_label,turnaround_label,latest_revenue_yoy_pct,avg_3m_revenue_yoy_pct,positive_revenue_months,five_day_institutional_net_ratio_pct,broker_net_ratio_pct,return_20d_pct,return_60d_pct,volume_ratio,drawdown_from_high60_pct,liquidity_score,financial_quality_score,matched_conditions,missing_core_conditions,screen_reason
1,A,Y,89.09,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,1,66.36,87.48,5274,信驊,TPEX,櫃半導體,17470.0,AI,待確認,一般觀察,未明確,法人占比 -5.87% / 5日 9.43%；外資 -36 張，投信 +11 張，自營 +4 張；分點主力 -20 張，占比 -9.13%；籌碼4日上升 1/3，20日報酬 6.88%，距60日高點 -7.03%,1,回踩承接,業績成長,118.42,94.49,3,9.43,-9.13,6.88,9.19,0.85,-7.03,11.0,17.43,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0 | EPS/獲利有支撐,,核心 5/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
2,B,Y,87.55,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,5,4,0,78.43,94.07,3023,信邦,TWSE,電子零組件,340.0,AI,3-5日延續,催化觀察,未明確,法人占比 64.71% / 5日 20.36%；外資 +256 張，投信 +80 張，自營 +16 張；分點主力 +224 張，占比 13.95%；籌碼4日上升 0/3，20日報酬 6.92%，距60日高點 -3.82%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致,0,回踩承接,業績成長,32.47,26.34,3,20.36,13.95,6.92,10.39,1.74,-3.82,6.0,12.25,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
3,B,Y,84.08,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,early,早期起漲,5,4,0,67.25,90.7,4576,大銀微系統,TWSE,電機機械,238.0,矽光子,3-5日延續,催化觀察,未明確,法人占比 -9.20% / 5日 5.16%；外資 -85 張，投信 +0 張，自營 -27 張；分點主力 +75 張，占比 2.17%；籌碼4日上升 1/3，20日報酬 9.17%，距60日高點 -5.56%,1,回踩承接,業績成長,98.05,73.58,3,5.16,2.17,9.17,21.12,1.24,-5.56,6.0,11.74,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 強勢續攻；結構 回踩承接；題材 矽光子；資金 未明確；訊號 3-5日延續
4,B,Y,83.06,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,74.66,76.36,3017,奇鋐,TWSE,電腦週邊,3570.0,AI,3-5日延續,催化觀察,未明確,法人占比 22.27% / 5日 9.24%；外資 +449 張，投信 +463 張，自營 +44 張；分點主力 +923 張，占比 21.98%；籌碼4日上升 2/3，20日報酬 28.19%，距60日高點 0.00%；外資方向與5日法人方向一致；分點主力買超占比偏高,2,平台突破,業績成長,57.39,61.38,3,9.24,21.98,28.19,52.89,1.13,0.0,12.0,13.53,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 早期起漲；結構 平台突破；題材 AI；資金 未明確；訊號 3-5日延續
5,B,Y,80.65,continuation,強勢續攻,Y,Y,continuation,強勢續攻,Y,Y,continuation,強勢續攻,5,4,0,60.17,82.43,3231,緯創,TWSE,電腦週邊,198.0,AI,待確認,暫不出手,未明確,"法人占比 71.90% / 5日 17.99%；外資 +23,925 張，投信 +3,435 張，自營 +367 張；分點主力 +20,624 張，占比 25.24%；籌碼4日上升 2/3，20日報酬 7.90%，距60日高點 -3.88%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",2,回踩承接,業績成長,60.76,51.28,3,17.99,25.24,7.9,29.84,1.69,-3.88,15.0,5.38,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 強勢續攻；結構 回踩承接；題材 AI；資金 未明確；訊號 待確認
6,B,Y,80.55,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,63.63,77.57,3019,亞光,TWSE,光電,144.5,機器人,3-5日延續,催化觀察,未明確,"法人占比 -23.24% / 5日 4.19%；外資 -1,237 張，投信 +0 張，自營 -107 張；分點主力 -1,100 張，占比 -14.12%；籌碼4日上升 1/3，20日報酬 11.58%，距60日高點 -14.50%",1,整理待確認,業績成長,15.29,14.41,3,4.19,-14.12,11.58,-0.69,1.29,-14.5,9.0,11.28,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 早期起漲；結構 整理待確認；題材 機器人；資金 未明確；訊號 3-5日延續
7,B,Y,79.99,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,63.03,75.52,2467,志聖,TWSE,電子零組件,603.0,CoPoS,3-5日延續,催化觀察,未明確,法人占比 -2.01% / 5日 3.21%；外資 -15 張，投信 +18 張，自營 -29 張；分點主力 -49 張，占比 -4.09%；籌碼4日上升 1/3，20日報酬 20.60%，距60日高點 -10.27%,1,整理待確認,業績成長,132.73,100.45,3,3.21,-4.09,20.6,11.25,0.92,-10.27,7.0,11.72,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 早期起漲；結構 整理待確認；題材 CoPoS；資金 未明確；訊號 3-5日延續
8,B,Y,79.98,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,5,4,0,61.0,78.03,2465,麗臺,TWSE,電腦週邊,99.2,AI,3-5日延續,催化觀察,未明確,法人占比 -0.34% / 5日 4.38%；外資 -6 張，投信 +0 張，自營 -2 張；分點主力 -288 張，占比 -5.03%；籌碼4日上升 0/3，20日報酬 16.57%，距60日高點 -7.72%,0,回踩承接,業績成長,280.88,320.04,3,4.38,-5.03,16.57,30.7,1.01,-7.72,7.0,12.44,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | MA60 在 MA120 之上 | 最新月營收年增 > 0,,核心 5/5，加分 0/1；型態 早期起漲；結構 回踩承接；題材 AI；資金 未明確；訊號 3-5日延續
9,B,Y,79.44,early,早期起漲,Y,Y,early,早期起漲,Y,Y,continuation,強勢續攻,4,4,1,73.35,78.59,4979,華星光,TPEX,櫃通訊網路,629.0,矽光子,待確認,一般觀察,②短炒拉轎,"法人占比 78.74% / 5日 1.78%；外資 +1,118 張，投信 +671 張，自營 -208 張；分點主力 +2,779 張，占比 15.01%；籌碼4日上升 2/3，20日報酬 28.89%，距60日高點 -3.82%；今日法人占比相對5日均值突刺；外資方向與5日法人方向一致；分點主力買超占比偏高",2,回踩承接,業績成長,31.01,26.59,3,1.78,15.01,28.89,32.98,1.76,-3.82,13.0,14.07,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 矽光子；資金 ②短炒拉轎；訊號 待確認
10,B,Y,77.77,early,早期起漲,Y,Y,early,早期起漲,Y,Y,early,早期起漲,4,4,1,67.75,77.24,3680,家登,TPEX,櫃半導體,518.0,CoWoS,3-5日延續,催化觀察,未明確,法人占比 1.91% / 5日 15.93%；外資 +29 張，投信 +0 張，自營 -4 張；分點主力 -32 張，占比 -3.06%；籌碼4日上升 1/3，20日報酬 18.13%，距60日高點 -8.64%；外資方向與5日法人方向一致,1,回踩承接,業績成長,71.69,41.86,3,15.93,-3.06,18.13,7.92,0.89,-8.64,7.0,13.04,法人/主力籌碼未明顯轉弱 | 量比介於 0.5 到 3.2 | 新聞/題材有催化且風險不高 | 最新月營收年增 > 0 | EPS/獲利有支撐,MA60 在 MA120 之上,核心 4/5，加分 1/1；型態 早期起漲；結構 回踩承接；題材 CoWoS；資金 未明確；訊號 3-5日延續
